timestamp,lat,long,value1
1664742625.47141,-44.0, -85, 31181829088.058758
1664742625.47141,-44.0, -80, 35366587638.58841
1664742625.47141,-44.0, -75, 40466044852.488144
1664742625.47141,-44.0, -70, 46032283070.06867
1664742625.47141,-44.0, -65, 51648077691.11477
1664742625.47141,-44.0, -60, 59994468214.74316
1664742625.47141,-44.0, -55, 72895701545.69612
1664742625.47141,-44.0, -50, 89936295391.40176
1664742625.47141,-44.0, -45, 106797862575.30699
1664742625.47141,-44.0, -40, 122630164197.61461
1664742625.47141,-44.0, -35, 138358046873.61057
1664742625.47141,-44.0, -30, 150178367601.3247
1664742625.47141,-44.0, -25, 153998557079.48172
1664742625.47141,-44.0, -20, 151152372695.42087
1664742625.47141,-44.0, -15, 142457490290.1169
1664742625.47141,-44.0, -10, 126942974638.63731
1664742625.47141,-44.0, -5, 106967627676.3115
1664742625.47141,-44.0, 0, 86269630577.36194
1664742625.47141,-44.0, 5, 69434999061.35474
1664742625.47141,-44.0, 10, 60212314576.38352
1664742625.47141,-44.0, 15, 56024316550.51321
1664742625.47141,-44.0, 20, 56593895235.74482
1664742625.47141,-44.0, 25, 65179098158.57639
1664742625.47141,-44.0, 30, 79439215370.09311
1664742625.47141,-44.0, 35, 93766573095.71832
1664742625.47141,-44.0, 40, 103541112294.18454
1664742625.47141,-44.0, 45, 103260951337.12778
1664742625.47141,-44.0, 50, 102462408993.66806
1664742625.47141,-44.0, 55, 107806074029.0363
1664742625.47141,-44.0, 60, 114208386568.24973
1664742625.47141,-44.0, 65, 119873666864.48415
1664742625.47141,-44.0, 70, 126218249755.10083
1664742625.47141,-44.0, 75, 133325217218.83635
1664742625.47141,-44.0, 80, 141451740547.32986
1664742625.47141,-44.0, 85, 149907039885.87125
1664742625.47141,-44.0, 90, 157397817937.74374
1664742625.47141,-44.0, 95, 164446391321.3815
1664742625.47141,-44.0, 100, 170551783193.89478
1664742625.47141,-44.0, 105, 172830802149.7107
1664742625.47141,-44.0, 110, 171542920192.164
1664742625.47141,-44.0, 115, 167256597446.8639
1664742625.47141,-44.0, 120, 159987879046.82617
1664742625.47141,-44.0, 125, 150563380525.5893
1664742625.47141,-44.0, 130, 140168426779.31393
1664742625.47141,-44.0, 135, 129012655511.61848
1664742625.47141,-44.0, 140, 117975145772.71336
1664742625.47141,-44.0, 145, 110014622342.94963
1664742625.47141,-44.0, 150, 104011137662.60045
1664742625.47141,-44.0, 155, 96522093981.29655
1664742625.47141,-44.0, 160, 90046979578.69261
1664742625.47141,-44.0, 165, 87760660682.44289
1664742625.47141,-44.0, 170, 87392635516.94421
1664742625.47141,-44.0, 175, 86919381584.03963
1664742625.47141,-44.0, 180, 86681534654.79323
1664742625.47141,-41.5, -180, 101831072173.3712
1664742625.47141,-41.5, -175, 102392195831.38663
1664742625.47141,-41.5, -170, 102137093027.34904
1664742625.47141,-41.5, -165, 100654933749.95291
1664742625.47141,-41.5, -160, 97598615632.94691
1664742625.47141,-41.5, -155, 92918147619.4185
1664742625.47141,-41.5, -150, 87204483614.46512
1664742625.47141,-41.5, -145, 81097240192.05386
1664742625.47141,-41.5, -140, 74820253908.82227
1664742625.47141,-41.5, -135, 68397936531.064255
1664742625.47141,-41.5, -130, 62091133213.86925
1664742625.47141,-41.5, -125, 55990006089.78596
1664742625.47141,-41.5, -120, 49644682137.72364
1664742625.47141,-41.5, -115, 42583058124.287605
1664742625.47141,-41.5, -110, 36339050450.18089
1664742625.47141,-41.5, -105, 32129840431.61239
1664742625.47141,-41.5, -100, 29103074079.143925
1664742625.47141,-41.5, -95, 27073856433.588028
1664742625.47141,-41.5, -90, 26850291509.25374
1664742625.47141,-41.5, -85, 29241463556.034016
1664742625.47141,-41.5, -80, 33464752579.924934
1664742625.47141,-41.5, -75, 38586093717.79293
1664742625.47141,-41.5, -70, 44982551080.03851
1664742625.47141,-41.5, -65, 51636960891.62986
1664742625.47141,-41.5, -60, 59588485866.41064
1664742625.47141,-41.5, -55, 70394589581.59276
1664742625.47141,-41.5, -50, 86545078825.95667
1664742625.47141,-41.5, -45, 104215337196.00171
1664742625.47141,-41.5, -40, 121386911458.64519
1664742625.47141,-41.5, -35, 138679874423.1358
1664742625.47141,-41.5, -30, 152311282822.4601
1664742625.47141,-41.5, -25, 157694894586.26147
1664742625.47141,-41.5, -20, 155210689116.7273
1664742625.47141,-41.5, -15, 145486219039.244
1664742625.47141,-41.5, -10, 128933057854.83029
1664742625.47141,-41.5, -5, 107372773506.76347
1664742625.47141,-41.5, 0, 83614596155.10794
1664742625.47141,-41.5, 5, 63112863451.95135
1664742625.47141,-41.5, 10, 53266709940.917
1664742625.47141,-41.5, 15, 52394810945.15697
1664742625.47141,-41.5, 20, 56985765574.734634
1664742625.47141,-41.5, 25, 66371118627.36651
1664742625.47141,-41.5, 30, 80715478709.7632
1664742625.47141,-41.5, 35, 99465516227.07617
1664742625.47141,-41.5, 40, 113846857716.5904
1664742625.47141,-41.5, 45, 117045268669.80298
1664742625.47141,-41.5, 50, 117671336910.10468
1664742625.47141,-41.5, 55, 120586593792.88608
1664742625.47141,-41.5, 60, 124903041801.43124
1664742625.47141,-41.5, 65, 131327475337.49086
1664742625.47141,-41.5, 70, 137417911118.70596
1664742625.47141,-41.5, 75, 141921273509.68994
1664742625.47141,-41.5, 80, 147830908150.41275
1664742625.47141,-41.5, 85, 155389569620.4628
1664742625.47141,-41.5, 90, 162447137435.8073
1664742625.47141,-41.5, 95, 168732029607.2567
1664742625.47141,-41.5, 100, 174140959224.23703
1664742625.47141,-41.5, 105, 176430089109.1047
1664742625.47141,-41.5, 110, 175595678524.1992
1664742625.47141,-41.5, 115, 171891573046.9151
1664742625.47141,-41.5, 120, 165176088617.36166
1664742625.47141,-41.5, 125, 156348634169.28732
1664742625.47141,-41.5, 130, 146508551766.99768
1664742625.47141,-41.5, 135, 135453637609.05835
1664742625.47141,-41.5, 140, 124776224153.29475
1664742625.47141,-41.5, 145, 117908038942.58946
1664742625.47141,-41.5, 150, 113177802231.7301
1664742625.47141,-41.5, 155, 106373994140.80328
1664742625.47141,-41.5, 160, 100592909568.17822
1664742625.47141,-41.5, 165, 99634681207.93158
1664742625.47141,-41.5, 170, 100698314183.93715
1664742625.47141,-41.5, 175, 101253812664.91243
1664742625.47141,-41.5, 180, 101831072173.3702
1664742625.47141,-39.0, -180, 121249772893.18732
1664742625.47141,-39.0, -175, 122835856853.87862
1664742625.47141,-39.0, -170, 122367122883.04935
1664742625.47141,-39.0, -165, 119000819162.63977
1664742625.47141,-39.0, -160, 113603914856.73688
1664742625.47141,-39.0, -155, 107515092843.59634
1664742625.47141,-39.0, -150, 100489502961.12671
1664742625.47141,-39.0, -145, 92633939231.16188
1664742625.47141,-39.0, -140, 85085428263.39526
1664742625.47141,-39.0, -135, 78650607372.84972
1664742625.47141,-39.0, -130, 72207863795.7105
1664742625.47141,-39.0, -125, 64759017308.025536
1664742625.47141,-39.0, -120, 56737887449.02405
1664742625.47141,-39.0, -115, 48084649829.26121
1664742625.47141,-39.0, -110, 40231649285.08362
1664742625.47141,-39.0, -105, 34627506541.301506
1664742625.47141,-39.0, -100, 30404662550.51179
1664742625.47141,-39.0, -95, 27337417182.033417
1664742625.47141,-39.0, -90, 26439614140.9557
1664742625.47141,-39.0, -85, 28660260050.527378
1664742625.47141,-39.0, -80, 33010698867.237503
1664742625.47141,-39.0, -75, 38387342295.808784
1664742625.47141,-39.0, -70, 45344244490.97509
1664742625.47141,-39.0, -65, 53268981535.8753
1664742625.47141,-39.0, -60, 61342024856.06415
1664742625.47141,-39.0, -55, 70550633346.84937
1664742625.47141,-39.0, -50, 84726036805.37854
1664742625.47141,-39.0, -45, 102157187510.83463
1664742625.47141,-39.0, -40, 119978653037.29294
1664742625.47141,-39.0, -35, 138302963702.19504
1664742625.47141,-39.0, -30, 153602856660.23764
1664742625.47141,-39.0, -25, 160563085293.23764
1664742625.47141,-39.0, -20, 158672295210.4816
1664742625.47141,-39.0, -15, 148272404643.54074
1664742625.47141,-39.0, -10, 130470511737.54695
1664742625.47141,-39.0, -5, 107197359453.89119
1664742625.47141,-39.0, 0, 81362768929.3167
1664742625.47141,-39.0, 5, 59578254067.05451
1664742625.47141,-39.0, 10, 50475613138.80203
1664742625.47141,-39.0, 15, 50502875767.41018
1664742625.47141,-39.0, 20, 56636459463.85643
1664742625.47141,-39.0, 25, 68704693002.91016
1664742625.47141,-39.0, 30, 85956750542.51271
1664742625.47141,-39.0, 35, 106307644681.93388
1664742625.47141,-39.0, 40, 122421867893.61269
1664742625.47141,-39.0, 45, 129475324921.10938
1664742625.47141,-39.0, 50, 133145521391.0771
1664742625.47141,-39.0, 55, 136225451775.9318
1664742625.47141,-39.0, 60, 139402021941.35434
1664742625.47141,-39.0, 65, 144045054570.98486
1664742625.47141,-39.0, 70, 148291831152.81598
1664742625.47141,-39.0, 75, 151185104594.1458
1664742625.47141,-39.0, 80, 155416646351.77884
1664742625.47141,-39.0, 85, 161598171422.93317
1664742625.47141,-39.0, 90, 168067436651.96826
1664742625.47141,-39.0, 95, 173987958562.91287
1664742625.47141,-39.0, 100, 178865841469.26575
1664742625.47141,-39.0, 105, 181608870292.0461
1664742625.47141,-39.0, 110, 181555304916.6017
1664742625.47141,-39.0, 115, 178180731445.73322
1664742625.47141,-39.0, 120, 171665263436.35083
1664742625.47141,-39.0, 125, 163177731076.89856
1664742625.47141,-39.0, 130, 153758876470.44043
1664742625.47141,-39.0, 135, 143337448628.63113
1664742625.47141,-39.0, 140, 133832961951.06229
1664742625.47141,-39.0, 145, 127309228036.67801
1664742625.47141,-39.0, 150, 122865689933.2899
1664742625.47141,-39.0, 155, 118185840761.20749
1664742625.47141,-39.0, 160, 114741031300.71263
1664742625.47141,-39.0, 165, 113959510570.34267
1664742625.47141,-39.0, 170, 115065611016.36238
1664742625.47141,-39.0, 175, 118041182244.51877
1664742625.47141,-39.0, 180, 121249772893.18674
1664742625.47141,-36.5, -180, 144244812936.62662
1664742625.47141,-36.5, -175, 147517937261.89105
1664742625.47141,-36.5, -170, 146586967697.8416
1664742625.47141,-36.5, -165, 139521263886.90994
1664742625.47141,-36.5, -160, 129911676264.06454
1664742625.47141,-36.5, -155, 122065326976.49788
1664742625.47141,-36.5, -150, 113782518165.66379
1664742625.47141,-36.5, -145, 103880779355.85338
1664742625.47141,-36.5, -140, 95251850028.99393
1664742625.47141,-36.5, -135, 90295753424.52808
1664742625.47141,-36.5, -130, 85083773983.65918
1664742625.47141,-36.5, -125, 76436448333.93044
1664742625.47141,-36.5, -120, 66502239685.84932
1664742625.47141,-36.5, -115, 56040523156.91257
1664742625.47141,-36.5, -110, 46295218934.77069
1664742625.47141,-36.5, -105, 39016110802.24619
1664742625.47141,-36.5, -100, 33382402683.925526
1664742625.47141,-36.5, -95, 29198291061.83793
1664742625.47141,-36.5, -90, 27623610688.87303
1664742625.47141,-36.5, -85, 29674288419.35407
1664742625.47141,-36.5, -80, 34232064782.51992
1664742625.47141,-36.5, -75, 40228391861.388435
1664742625.47141,-36.5, -70, 47774626415.05488
1664742625.47141,-36.5, -65, 55798543793.31105
1664742625.47141,-36.5, -60, 63876326078.55825
1664742625.47141,-36.5, -55, 73020672468.99681
1664742625.47141,-36.5, -50, 85662938830.47247
1664742625.47141,-36.5, -45, 101809212568.76375
1664742625.47141,-36.5, -40, 119118179594.12146
1664742625.47141,-36.5, -35, 137369813033.53496
1664742625.47141,-36.5, -30, 153707224728.45306
1664742625.47141,-36.5, -25, 162059573100.37497
1664742625.47141,-36.5, -20, 161093035025.15448
1664742625.47141,-36.5, -15, 150783445882.13562
1664742625.47141,-36.5, -10, 131592823177.59659
1664742625.47141,-36.5, -5, 106430371094.21367
1664742625.47141,-36.5, 0, 80257483763.86453
1664742625.47141,-36.5, 5, 60254757371.91796
1664742625.47141,-36.5, 10, 51968509410.285034
1664742625.47141,-36.5, 15, 50814862636.01853
1664742625.47141,-36.5, 20, 55441041593.76352
1664742625.47141,-36.5, 25, 73525041981.06161
1664742625.47141,-36.5, 30, 98271372258.77704
1664742625.47141,-36.5, 35, 117017643546.30563
1664742625.47141,-36.5, 40, 131117831355.76546
1664742625.47141,-36.5, 45, 140621564565.4638
1664742625.47141,-36.5, 50, 147558104677.92035
1664742625.47141,-36.5, 55, 154086117878.9759
1664742625.47141,-36.5, 60, 157853176384.50195
1664742625.47141,-36.5, 65, 156462575177.6738
1664742625.47141,-36.5, 70, 155829318312.73947
1664742625.47141,-36.5, 75, 159105325779.21194
1664742625.47141,-36.5, 80, 163545067728.80035
1664742625.47141,-36.5, 85, 168167342449.00586
1664742625.47141,-36.5, 90, 173959938836.57965
1664742625.47141,-36.5, 95, 180489187906.90793
1664742625.47141,-36.5, 100, 185956034518.0026
1664742625.47141,-36.5, 105, 189229815210.35886
1664742625.47141,-36.5, 110, 189572463491.61658
1664742625.47141,-36.5, 115, 186124166714.6615
1664742625.47141,-36.5, 120, 179451986165.62115
1664742625.47141,-36.5, 125, 170998138301.4925
1664742625.47141,-36.5, 130, 161916462959.47928
1664742625.47141,-36.5, 135, 153200449539.7381
1664742625.47141,-36.5, 140, 145933424865.93396
1664742625.47141,-36.5, 145, 138528173173.3758
1664742625.47141,-36.5, 150, 133036652081.30841
1664742625.47141,-36.5, 155, 131784851179.64944
1664742625.47141,-36.5, 160, 132113133973.04164
1664742625.47141,-36.5, 165, 129971167368.39261
1664742625.47141,-36.5, 170, 129558454730.92761
1664742625.47141,-36.5, 175, 136443403432.42737
1664742625.47141,-36.5, 180, 144244812936.62775
1664742625.47141,-34.0, -180, 166756154333.1117
1664742625.47141,-34.0, -175, 170931696910.251
1664742625.47141,-34.0, -170, 169963784792.20734
1664742625.47141,-34.0, -165, 162293752352.428
1664742625.47141,-34.0, -160, 151390230287.19452
1664742625.47141,-34.0, -155, 141908391592.846
1664742625.47141,-34.0, -150, 131743836635.83023
1664742625.47141,-34.0, -145, 119890873067.77585
1664742625.47141,-34.0, -140, 109582563936.73814
1664742625.47141,-34.0, -135, 103204943164.5413
1664742625.47141,-34.0, -130, 97190472449.36028
1664742625.47141,-34.0, -125, 88826278550.0514
1664742625.47141,-34.0, -120, 78701779475.49187
1664742625.47141,-34.0, -115, 66441857266.30937
1664742625.47141,-34.0, -110, 54390083562.74983
1664742625.47141,-34.0, -105, 45166910881.85314
1664742625.47141,-34.0, -100, 37837976380.19909
1664742625.47141,-34.0, -95, 32229865449.258568
1664742625.47141,-34.0, -90, 29761816514.80007
1664742625.47141,-34.0, -85, 31514220657.683395
1664742625.47141,-34.0, -80, 36307598299.42613
1664742625.47141,-34.0, -75, 43239995481.15937
1664742625.47141,-34.0, -70, 51983890894.153694
1664742625.47141,-34.0, -65, 60674063333.18744
1664742625.47141,-34.0, -60, 69616484685.94052
1664742625.47141,-34.0, -55, 79287561216.17186
1664742625.47141,-34.0, -50, 90476328121.64046
1664742625.47141,-34.0, -45, 104077923262.87805
1664742625.47141,-34.0, -40, 120036168737.13687
1664742625.47141,-34.0, -35, 137318541929.33656
1664742625.47141,-34.0, -30, 153046346619.51248
1664742625.47141,-34.0, -25, 162465589264.44168
1664742625.47141,-34.0, -20, 162624418213.5718
1664742625.47141,-34.0, -15, 152331119888.02536
1664742625.47141,-34.0, -10, 132430314171.94771
1664742625.47141,-34.0, -5, 106285859549.03069
1664742625.47141,-34.0, 0, 79872598314.00642
1664742625.47141,-34.0, 5, 60876396832.01768
1664742625.47141,-34.0, 10, 53219380748.993706
1664742625.47141,-34.0, 15, 51285962663.70734
1664742625.47141,-34.0, 20, 55335844337.37059
1664742625.47141,-34.0, 25, 78240803834.66148
1664742625.47141,-34.0, 30, 108279619040.57628
1664742625.47141,-34.0, 35, 127359417543.90877
1664742625.47141,-34.0, 40, 141749597652.9218
1664742625.47141,-34.0, 45, 154591123899.78616
1664742625.47141,-34.0, 50, 164831635971.6978
1664742625.47141,-34.0, 55, 173115010875.61942
1664742625.47141,-34.0, 60, 176666699393.40366
1664742625.47141,-34.0, 65, 171238708356.92358
1664742625.47141,-34.0, 70, 166818603709.0343
1664742625.47141,-34.0, 75, 169191463499.7063
1664742625.47141,-34.0, 80, 173075787566.05756
1664742625.47141,-34.0, 85, 176430615087.43768
1664742625.47141,-34.0, 90, 181571576375.89752
1664742625.47141,-34.0, 95, 188994155670.6622
1664742625.47141,-34.0, 100, 195651702596.52536
1664742625.47141,-34.0, 105, 199021274515.84668
1664742625.47141,-34.0, 110, 199223725548.42285
1664742625.47141,-34.0, 115, 195895446335.52344
1664742625.47141,-34.0, 120, 189394682605.17923
1664742625.47141,-34.0, 125, 181066040558.4813
1664742625.47141,-34.0, 130, 171976302693.74457
1664742625.47141,-34.0, 135, 163821558684.71976
1664742625.47141,-34.0, 140, 157366795884.66888
1664742625.47141,-34.0, 145, 150390654035.02753
1664742625.47141,-34.0, 150, 145556726560.79242
1664742625.47141,-34.0, 155, 145570650542.89615
1664742625.47141,-34.0, 160, 147156145428.38785
1664742625.47141,-34.0, 165, 145497366118.64154
1664742625.47141,-34.0, 170, 146073025089.6811
1664742625.47141,-34.0, 175, 156074681124.897
1664742625.47141,-34.0, 180, 166756154333.1117
1664742625.47141,-31.5, -180, 186928711440.73584
1664742625.47141,-31.5, -175, 191000784183.0847
1664742625.47141,-31.5, -170, 190507431718.82422
1664742625.47141,-31.5, -165, 185612677385.9229
1664742625.47141,-31.5, -160, 176801792987.81583
1664742625.47141,-31.5, -155, 165944133768.60272
1664742625.47141,-31.5, -150, 153338202774.54407
1664742625.47141,-31.5, -145, 139849980965.31628
1664742625.47141,-31.5, -140, 127424755685.68549
1664742625.47141,-31.5, -135, 116686735399.6098
1664742625.47141,-31.5, -130, 107648972973.72331
1664742625.47141,-31.5, -125, 100548882644.3099
1664742625.47141,-31.5, -120, 91668426071.95934
1664742625.47141,-31.5, -115, 78063305520.29388
1664742625.47141,-31.5, -110, 63713190389.86585
1664742625.47141,-31.5, -105, 52311707922.51576
1664742625.47141,-31.5, -100, 43005192710.98457
1664742625.47141,-31.5, -95, 35826237160.172325
1664742625.47141,-31.5, -90, 32369007824.216576
1664742625.47141,-31.5, -85, 33673168565.837437
1664742625.47141,-31.5, -80, 38653425752.61708
1664742625.47141,-31.5, -75, 46620545505.514114
1664742625.47141,-31.5, -70, 57240361439.37206
1664742625.47141,-31.5, -65, 68609550994.85689
1664742625.47141,-31.5, -60, 80120255008.5898
1664742625.47141,-31.5, -55, 90457899125.01666
1664742625.47141,-31.5, -50, 99565259473.61333
1664742625.47141,-31.5, -45, 108758209035.71643
1664742625.47141,-31.5, -40, 122188760358.11404
1664742625.47141,-31.5, -35, 138369426500.5743
1664742625.47141,-31.5, -30, 152493655487.3961
1664742625.47141,-31.5, -25, 162238267216.23404
1664742625.47141,-31.5, -20, 163327805991.93063
1664742625.47141,-31.5, -15, 152693256358.68842
1664742625.47141,-31.5, -10, 132878046386.15498
1664742625.47141,-31.5, -5, 107032167249.5324
1664742625.47141,-31.5, 0, 80167991453.34464
1664742625.47141,-31.5, 5, 60332847533.235146
1664742625.47141,-31.5, 10, 52424902456.43076
1664742625.47141,-31.5, 15, 51643131496.66355
1664742625.47141,-31.5, 20, 58066163252.881035
1664742625.47141,-31.5, 25, 83170390504.63208
1664742625.47141,-31.5, 30, 114495096208.99635
1664742625.47141,-31.5, 35, 137629550084.92197
1664742625.47141,-31.5, 40, 156522338803.615
1664742625.47141,-31.5, 45, 173648482219.23438
1664742625.47141,-31.5, 50, 186525135565.23605
1664742625.47141,-31.5, 55, 192795777499.14648
1664742625.47141,-31.5, 60, 194107887002.0114
1664742625.47141,-31.5, 65, 189729714508.69
1664742625.47141,-31.5, 70, 185116643506.84686
1664742625.47141,-31.5, 75, 184205855170.3592
1664742625.47141,-31.5, 80, 185372083122.53033
1664742625.47141,-31.5, 85, 188350022926.91534
1664742625.47141,-31.5, 90, 193387896018.33228
1664742625.47141,-31.5, 95, 200733198513.30954
1664742625.47141,-31.5, 100, 207453939341.40686
1664742625.47141,-31.5, 105, 210352745124.02182
1664742625.47141,-31.5, 110, 210379992043.30548
1664742625.47141,-31.5, 115, 208160015029.2044
1664742625.47141,-31.5, 120, 202923023490.1123
1664742625.47141,-31.5, 125, 195072098910.95126
1664742625.47141,-31.5, 130, 185361099685.0417
1664742625.47141,-31.5, 135, 174864533089.02155
1664742625.47141,-31.5, 140, 166597024541.50333
1664742625.47141,-31.5, 145, 162509136374.80472
1664742625.47141,-31.5, 150, 160956580590.0487
1664742625.47141,-31.5, 155, 158954252626.25403
1664742625.47141,-31.5, 160, 158415528780.4236
1664742625.47141,-31.5, 165, 160065872211.2343
1664742625.47141,-31.5, 170, 164938460599.81638
1664742625.47141,-31.5, 175, 176193781867.16248
1664742625.47141,-31.5, 180, 186928711440.7362
1664742625.47141,-29.0, -180, 206567961356.23706
1664742625.47141,-29.0, -175, 210080995652.97635
1664742625.47141,-29.0, -170, 209448074347.9514
1664742625.47141,-29.0, -165, 205597086678.35294
1664742625.47141,-29.0, -160, 197238275643.45816
1664742625.47141,-29.0, -155, 184873133384.13156
1664742625.47141,-29.0, -150, 170164968178.19202
1664742625.47141,-29.0, -145, 154871912247.1179
1664742625.47141,-29.0, -140, 140985042059.4818
1664742625.47141,-29.0, -135, 129206864404.50279
1664742625.47141,-29.0, -130, 119382555042.7775
1664742625.47141,-29.0, -125, 111169341637.72615
1664742625.47141,-29.0, -120, 101289488070.78519
1664742625.47141,-29.0, -115, 87554416482.2762
1664742625.47141,-29.0, -110, 72427575334.435
1664742625.47141,-29.0, -105, 58742620669.14745
1664742625.47141,-29.0, -100, 47313864126.25226
1664742625.47141,-29.0, -95, 39168494657.824524
1664742625.47141,-29.0, -90, 35226211084.08961
1664742625.47141,-29.0, -85, 36036891188.83819
1664742625.47141,-29.0, -80, 41041156444.010376
1664742625.47141,-29.0, -75, 49654630897.78596
1664742625.47141,-29.0, -70, 61915384794.98629
1664742625.47141,-29.0, -65, 77400620755.21536
1664742625.47141,-29.0, -60, 93400409331.33484
1664742625.47141,-29.0, -55, 103927546627.86714
1664742625.47141,-29.0, -50, 110247895968.38264
1664742625.47141,-29.0, -45, 116378399693.26317
1664742625.47141,-29.0, -40, 126412033808.72192
1664742625.47141,-29.0, -35, 140472583757.80768
1664742625.47141,-29.0, -30, 153543269653.02927
1664742625.47141,-29.0, -25, 162557475527.56805
1664742625.47141,-29.0, -20, 163351476851.0115
1664742625.47141,-29.0, -15, 152724973892.3059
1664742625.47141,-29.0, -10, 132927980208.38696
1664742625.47141,-29.0, -5, 107279894985.89726
1664742625.47141,-29.0, 0, 81236772484.46469
1664742625.47141,-29.0, 5, 61952202803.36396
1664742625.47141,-29.0, 10, 54320168347.14354
1664742625.47141,-29.0, 15, 55746283480.94965
1664742625.47141,-29.0, 20, 67335659580.8877
1664742625.47141,-29.0, 25, 94966806641.59706
1664742625.47141,-29.0, 30, 126684729162.52876
1664742625.47141,-29.0, 35, 155225181950.6616
1664742625.47141,-29.0, 40, 179453827588.7725
1664742625.47141,-29.0, 45, 198607787957.19638
1664742625.47141,-29.0, 50, 211560114061.95926
1664742625.47141,-29.0, 55, 214370007009.89816
1664742625.47141,-29.0, 60, 212967895810.42477
1664742625.47141,-29.0, 65, 211083816061.97668
1664742625.47141,-29.0, 70, 208350560571.1782
1664742625.47141,-29.0, 75, 205539393849.35614
1664742625.47141,-29.0, 80, 204310318698.60992
1664742625.47141,-29.0, 85, 206288533700.55347
1664742625.47141,-29.0, 90, 210567399689.86526
1664742625.47141,-29.0, 95, 216706131199.61404
1664742625.47141,-29.0, 100, 222741600437.83997
1664742625.47141,-29.0, 105, 225871226559.2184
1664742625.47141,-29.0, 110, 226574402480.90582
1664742625.47141,-29.0, 115, 225683497772.084
1664742625.47141,-29.0, 120, 221649386027.14374
1664742625.47141,-29.0, 125, 214195404843.21384
1664742625.47141,-29.0, 130, 203409709376.03793
1664742625.47141,-29.0, 135, 190488557916.08154
1664742625.47141,-29.0, 140, 180214423865.39087
1664742625.47141,-29.0, 145, 176504699167.50848
1664742625.47141,-29.0, 150, 175827311605.819
1664742625.47141,-29.0, 155, 173464119014.1049
1664742625.47141,-29.0, 160, 173143485054.03864
1664742625.47141,-29.0, 165, 177332340430.58044
1664742625.47141,-29.0, 170, 184815510362.9023
1664742625.47141,-29.0, 175, 196451887106.30237
1664742625.47141,-29.0, 180, 206567961356.23706
1664742625.47141,-26.5, -180, 224040397932.9878
1664742625.47141,-26.5, -175, 226765676069.00943
1664742625.47141,-26.5, -170, 225461653144.25705
1664742625.47141,-26.5, -165, 220471563311.12982
1664742625.47141,-26.5, -160, 210602830472.32874
1664742625.47141,-26.5, -155, 196516469670.68292
1664742625.47141,-26.5, -150, 180083914330.10703
1664742625.47141,-26.5, -145, 163278796794.36783
1664742625.47141,-26.5, -140, 148654880537.34372
1664742625.47141,-26.5, -135, 137682739622.22638
1664742625.47141,-26.5, -130, 128295134865.93962
1664742625.47141,-26.5, -125, 118249388353.8519
1664742625.47141,-26.5, -120, 106615234857.13397
1664742625.47141,-26.5, -115, 92975777196.75807
1664742625.47141,-26.5, -110, 77521602182.48352
1664742625.47141,-26.5, -105, 61899520026.10037
1664742625.47141,-26.5, -100, 48622486442.88504
1664742625.47141,-26.5, -95, 39509587521.17082
1664742625.47141,-26.5, -90, 34942125228.550995
1664742625.47141,-26.5, -85, 35146984308.93948
1664742625.47141,-26.5, -80, 40311389461.13053
1664742625.47141,-26.5, -75, 50270634130.7358
1664742625.47141,-26.5, -70, 64693924832.24321
1664742625.47141,-26.5, -65, 84603943233.07225
1664742625.47141,-26.5, -60, 106131001021.18585
1664742625.47141,-26.5, -55, 117623269684.99901
1664742625.47141,-26.5, -50, 121177863268.76874
1664742625.47141,-26.5, -45, 127646996107.54826
1664742625.47141,-26.5, -40, 135547409833.61131
1664742625.47141,-26.5, -35, 144641341317.77252
1664742625.47141,-26.5, -30, 155825904391.8874
1664742625.47141,-26.5, -25, 163527899459.87314
1664742625.47141,-26.5, -20, 163006082462.89203
1664742625.47141,-26.5, -15, 152688830547.42987
1664742625.47141,-26.5, -10, 132680552298.30765
1664742625.47141,-26.5, -5, 106824478004.0628
1664742625.47141,-26.5, 0, 83108475458.50282
1664742625.47141,-26.5, 5, 67177567347.810684
1664742625.47141,-26.5, 10, 62186867062.80539
1664742625.47141,-26.5, 15, 68483683355.6318
1664742625.47141,-26.5, 20, 86949077081.03096
1664742625.47141,-26.5, 25, 116295741107.82217
1664742625.47141,-26.5, 30, 148538695313.02536
1664742625.47141,-26.5, 35, 182616374290.5346
1664742625.47141,-26.5, 40, 211579551539.74573
1664742625.47141,-26.5, 45, 229547366191.0105
1664742625.47141,-26.5, 50, 239597895130.6658
1664742625.47141,-26.5, 55, 238995910140.4484
1664742625.47141,-26.5, 60, 235495870134.06403
1664742625.47141,-26.5, 65, 235804675136.6165
1664742625.47141,-26.5, 70, 235782137010.9961
1664742625.47141,-26.5, 75, 234478792189.89368
1664742625.47141,-26.5, 80, 233038274983.7588
1664742625.47141,-26.5, 85, 232149267444.53925
1664742625.47141,-26.5, 90, 233504667903.43564
1664742625.47141,-26.5, 95, 237711568029.51053
1664742625.47141,-26.5, 100, 243296314464.47513
1664742625.47141,-26.5, 105, 248711421534.44507
1664742625.47141,-26.5, 110, 251819523226.94983
1664742625.47141,-26.5, 115, 251249486155.37396
1664742625.47141,-26.5, 120, 246762782764.17963
1664742625.47141,-26.5, 125, 239162069970.77386
1664742625.47141,-26.5, 130, 226886702405.46762
1664742625.47141,-26.5, 135, 212897113463.61588
1664742625.47141,-26.5, 140, 201090004229.43918
1664742625.47141,-26.5, 145, 193271852846.85135
1664742625.47141,-26.5, 150, 189675173724.6022
