timestamp,lat,long,value1
1483225689.0,22.86499977,209.451004,1.99E+11
1483225690.0,22.81599998,209.4949951,2.02E+11
1483225691.0,22.76799965,209.5379944,2E+11
1483225692.0,22.71999931,209.5809937,1.99E+11
1483225693.0,22.67200089,209.6239929,2.02E+11
1483225694.0,22.62400055,209.6670074,2.02E+11
1483225695.0,22.57500076,209.7100067,2.02E+11
1483225696.0,22.52599907,209.753006,2.06E+11
1483225697.0,22.47800064,209.7960052,2.07E+11
1483225698.0,22.43000031,209.8379974,2.1E+11
1483225699.0,22.38199997,209.8809967,2.06E+11
1483225700.0,22.33300018,209.923996,2.08E+11
1483225701.0,22.28499985,209.9669952,2.1E+11
1483225702.0,22.23600006,210.0099945,2.11E+11
1483225703.0,22.18799973,210.052002,2.08E+11
1483225704.0,22.13999939,210.0950012,2.12E+11
1483225705.0,22.0909996,210.1369934,2.12E+11
1483225706.0,22.04299927,210.1799927,2.16E+11
1483225707.0,21.99500084,210.2230072,2.12E+11
1483225708.0,21.94599915,210.2649994,2.2E+11
1483225709.0,21.89800072,210.3070068,2.14E+11
1483225710.0,21.84900093,210.3500061,2.17E+11
1483225711.0,21.8010006,210.3919983,2.2E+11
1483225712.0,21.75200081,210.4349976,2.19E+11
1483225713.0,21.70299911,210.477005,2.22E+11
1483225714.0,21.65500069,210.5200043,2.21E+11
1483225715.0,21.6060009,210.5619965,2.19E+11
1483225716.0,21.55800056,210.6040039,2.21E+11
1483225717.0,21.50900078,210.6459961,2.25E+11
1483225718.0,21.46100044,210.6880035,2.25E+11
1483225719.0,21.41200066,210.7299957,2.26E+11
1483225720.0,21.36400032,210.772995,2.29E+11
1483225721.0,21.31500053,210.8150024,2.3E+11
1483225722.0,21.26600075,210.8569946,2.29E+11
1483225723.0,21.21699905,210.8990021,2.32E+11
1483225724.0,21.16900063,210.9409943,2.3E+11
1483225725.0,21.12000084,210.9830017,2.27E+11
1483225726.0,21.0720005,211.0249939,2.34E+11
1483225727.0,21.02300072,211.0670013,2.37E+11
1483225728.0,20.97400093,211.1089935,2.39E+11
1483225729.0,20.9260006,211.151001,2.42E+11
1483225730.0,20.87700081,211.1929932,2.44E+11
1483225731.0,20.82799911,211.2339935,2.39E+11
1483225732.0,20.77899933,211.276001,2.45E+11
1483225733.0,20.72999954,211.3179932,2.38E+11
1483225734.0,20.68199921,211.3600006,2.43E+11
1483225735.0,20.63299942,211.401001,2.44E+11
1483225736.0,20.58399963,211.4429932,2.46E+11
1483225737.0,20.53499985,211.4839935,2.45E+11
1483225738.0,20.48699951,211.526001,2.49E+11
1483225739.0,20.43799973,211.5670013,2.49E+11
1483225740.0,20.38899994,211.6089935,2.54E+11
1483225741.0,20.34000015,211.6499939,2.51E+11
1483225742.0,20.29100037,211.6920013,2.52E+11
1483225743.0,20.24200058,211.7339935,2.5E+11
1483225744.0,20.19300079,211.7749939,2.56E+11
1483225745.0,20.1439991,211.8170013,2.53E+11
1483225746.0,20.09499931,211.8580017,2.54E+11
1483225747.0,20.04599953,211.8990021,2.56E+11
1483225748.0,19.99699974,211.9409943,2.57E+11
1483225749.0,19.94799995,211.9819946,2.58E+11
1483225750.0,19.89900017,212.022995,2.59E+11
1483225751.0,19.85000038,212.0639954,2.56E+11
1483225752.0,19.80200005,212.1060028,2.59E+11
1483225753.0,19.75300026,212.1470032,2.59E+11
1483225754.0,19.70400047,212.1880035,2.53E+11
1483225755.0,19.65500069,212.2290039,2.43E+11
1483225756.0,19.6060009,212.2700043,2.31E+11
1483225757.0,19.55699921,212.3110046,2.31E+11
1483225758.0,19.50799942,212.352005,2.41E+11
1483225759.0,19.45800018,212.3930054,2.3E+11
1483225760.0,19.4090004,212.4340057,2.29E+11
1483225761.0,19.35899925,212.4750061,2.21E+11
1483225762.0,19.30999947,212.5160065,2.21E+11
1483225763.0,19.26099968,212.5570068,2.24E+11
1483225764.0,19.21199989,212.5980072,2.18E+11
1483225765.0,19.16300011,212.6390076,2.09E+11
1483225766.0,19.11400032,212.6799927,2.04E+11
1483225767.0,19.06500053,212.720993,2.12E+11
1483225768.0,19.01600075,212.7610016,2.03E+11
1483225769.0,18.9659996,212.802002,1.96E+11
1483225770.0,18.91699982,212.8430023,1.85E+11
1483225771.0,18.86800003,212.8829956,1.93E+11
1483225772.0,18.81900024,212.923996,2.09E+11
1483225773.0,18.77000046,212.9649963,2.11E+11
1483225774.0,18.72100067,213.0050049,2.02E+11
1483225775.0,18.67099953,213.0460052,2.13E+11
1483225776.0,18.62199974,213.0859985,1.96E+11
1483225777.0,18.57299995,213.1269989,2.01E+11
1483225778.0,18.52400017,213.1670074,1.86E+11
1483225779.0,18.47400093,213.2079926,1.93E+11
1483225780.0,18.42399979,213.2489929,1.93E+11
1483225781.0,18.375,213.2890015,1.88E+11
1483225782.0,18.32600021,213.3289948,1.85E+11
1483225783.0,18.27599907,213.3699951,1.95E+11
1483225784.0,18.22699928,213.4100037,2.01E+11
1483225785.0,18.1779995,213.4499969,2.01E+11
1483225786.0,18.12899971,213.4909973,1.92E+11
1483225787.0,18.07900047,213.5310059,2.03E+11
1483225788.0,18.03000069,213.5709991,2.14E+11
1483225789.0,17.97999954,213.6119995,2.03E+11
1483225790.0,17.93099976,213.6519928,1.96E+11
1483225791.0,17.88100052,213.6920013,1.95E+11
1483225792.0,17.83200073,213.7319946,1.95E+11
1483225793.0,17.78300095,213.7720032,2.09E+11
1483225794.0,17.7329998,213.8119965,2.22E+11
1483225795.0,17.68400002,213.852005,2.26E+11
1483225796.0,17.63400078,213.8919983,2.22E+11
1483225797.0,17.58499908,213.9320068,2.18E+11
1483225798.0,17.53499985,213.9720001,2.02E+11
1483225799.0,17.48600006,214.0119934,2.23E+11
1483225800.0,17.43600082,214.052002,2.16E+11
1483225801.0,17.38599968,214.0919952,2.26E+11
1483225802.0,17.33699989,214.1320038,2.23E+11
1483225803.0,17.28800011,214.1719971,2.17E+11
1483225804.0,17.23800087,214.2120056,2.15E+11
1483225805.0,17.18799973,214.2519989,2.44E+11
1483225806.0,17.13899994,214.2920074,2.59E+11
1483225807.0,17.0890007,214.3320007,2.26E+11
1483225808.0,17.04000092,214.3710022,2.43E+11
1483225809.0,16.98999977,214.4109955,2.4E+11
1483225810.0,16.94000053,214.451004,2.44E+11
1483225811.0,16.89100075,214.4900055,2.66E+11
1483225812.0,16.8409996,214.5299988,2.59E+11
1483225813.0,16.79100037,214.5700073,2.46E+11
1483225814.0,16.74200058,214.6089935,2.51E+11
1483225815.0,16.69199944,214.6490021,2.69E+11
1483225816.0,16.64299965,214.6880035,2.63E+11
1483225817.0,16.59300041,214.7279968,2.74E+11
1483225818.0,16.54299927,214.7669983,2.9E+11
1483225819.0,16.49399948,214.8070068,2.95E+11
1483225820.0,16.44400024,214.845993,2.84E+11
1483225821.0,16.3939991,214.8860016,2.99E+11
1483225822.0,16.34499931,214.9250031,3.02E+11
1483225823.0,16.29500008,214.9649963,3.13E+11
1483225824.0,16.24500084,215.0039978,3.02E+11
1483225825.0,16.19499969,215.0440063,3.19E+11
1483225826.0,16.14500046,215.0829926,3.1E+11
1483225827.0,16.09600067,215.1230011,3.48E+11
1483225828.0,16.04500008,215.1620026,3.33E+11
1483225829.0,15.99600029,215.201004,3.38E+11
1483225830.0,15.9460001,215.2400055,3.54E+11
1483225831.0,15.89599991,215.2799988,3.5E+11
1483225832.0,15.84599972,215.3190002,3.26E+11
1483225833.0,15.79599953,215.3580017,3.63E+11
1483225834.0,15.74699974,215.3970032,3.49E+11
1483225835.0,15.69699955,215.4369965,3.54E+11
