latitude, longitude, E-density
-6.5, 155, 295592122014.1871
-6.5, 160, 280159613666.39874
-6.5, 165, 267843169040.08212
-6.5, 170, 256919232786.94763
-6.5, 175, 246904059592.17886
-6.5, 180, 235973332026.4976
-4.0, -180, 260866830540.9665
-4.0, -175, 248124886143.31546
-4.0, -170, 228354245513.11996
-4.0, -165, 200393780557.159
-4.0, -160, 166832481061.73877
-4.0, -155, 132366326231.73586
-4.0, -150, 102698925699.28476
-4.0, -145, 82482159095.14995
-4.0, -140, 70251292224.03256
-4.0, -135, 64427363460.53276
-4.0, -130, 62491024045.07081
-4.0, -125, 59925949693.468285
-4.0, -120, 57500321812.96297
-4.0, -115, 55087492412.89092
-4.0, -110, 48692789508.35381
-4.0, -105, 38245682911.18283
-4.0, -100, 26572410922.45449
-4.0, -95, 16833994811.519978
-4.0, -90, 10780418040.21895
-4.0, -85, 8964719298.54062
-4.0, -80, 11456076086.95537
-4.0, -75, 20031959349.12071
-4.0, -70, 37025868128.808365
-4.0, -65, 65664677990.286385
-4.0, -60, 106916417315.10837
-4.0, -55, 148325597885.93726
-4.0, -50, 181133360797.927
-4.0, -45, 212615286674.00836
-4.0, -40, 243933596200.0523
-4.0, -35, 271069008123.705
-4.0, -30, 279745286383.8092
-4.0, -25, 268648284999.77832
-4.0, -20, 245508842160.71738
-4.0, -15, 218289579958.76578
-4.0, -10, 196500113653.6283
-4.0, -5, 194158301430.9397
-4.0, 0, 222866239161.20837
-4.0, 5, 282564892388.58813
-4.0, 10, 365624690543.2569
-4.0, 15, 454988881254.95105
-4.0, 20, 529566319407.5626
-4.0, 25, 571347790643.8239
-4.0, 30, 571555499462.5234
-4.0, 35, 546544990993.09845
-4.0, 40, 517193825313.9855
-4.0, 45, 496335758152.47595
-4.0, 50, 491672662128.20154
-4.0, 55, 508058885411.8175
-4.0, 60, 535893365013.74744
-4.0, 65, 565972089419.2896
-4.0, 70, 592117257198.4557
-4.0, 75, 610466684712.7428
-4.0, 80, 620551023450.4142
-4.0, 85, 624579483407.1581
-4.0, 90, 630095019683.5135
-4.0, 95, 640167605261.191
-4.0, 100, 647867423722.6857
-4.0, 105, 649267657993.9774
-4.0, 110, 640512952969.4918
-4.0, 115, 621836281721.0544
-4.0, 120, 591185446359.9669
-4.0, 125, 541600593127.6978
-4.0, 130, 484159438728.36
-4.0, 135, 429083306738.0839
-4.0, 140, 382559031298.9063
-4.0, 145, 347073425203.0145
-4.0, 150, 322042358313.4188
-4.0, 155, 304461786987.30554
-4.0, 160, 291543073557.27295
-4.0, 165, 281203175856.77026
-4.0, 170, 272526407224.94708
-4.0, 175, 267012927768.75687
-4.0, 180, 260866830540.9665
-1.5, -180, 297286767073.72687
-1.5, -175, 286195810609.3084
-1.5, -170, 266892415218.88824
-1.5, -165, 238720144937.091
-1.5, -160, 203803966418.21158
-1.5, -155, 166843333415.07712
-1.5, -150, 133293331436.05551
-1.5, -145, 108127349273.55429
-1.5, -140, 91301813098.11957
-1.5, -135, 81691105780.08577
-1.5, -130, 77183148838.89961
-1.5, -125, 74409435454.73721
-1.5, -120, 71292898369.4956
-1.5, -115, 65174896030.525665
-1.5, -110, 53913243412.056656
-1.5, -105, 39118692792.24604
-1.5, -100, 24663740926.0803
-1.5, -95, 13875268504.52954
-1.5, -90, 7951002120.0540905
-1.5, -85, 6921313784.475441
-1.5, -80, 8939934975.034716
-1.5, -75, 16377492047.088547
-1.5, -70, 32117713420.95058
-1.5, -65, 59084186174.76618
-1.5, -60, 99957413429.99059
-1.5, -55, 145680671760.78018
-1.5, -50, 180422393031.58972
-1.5, -45, 210563064450.77142
-1.5, -40, 238889270884.06003
-1.5, -35, 266409469538.1174
-1.5, -30, 283224187605.16797
-1.5, -25, 279917239777.8213
-1.5, -20, 261045409657.93307
-1.5, -15, 236731994733.8321
-1.5, -10, 217378013300.38498
-1.5, -5, 215878465491.1385
-1.5, 0, 245391874214.91107
-1.5, 5, 307615797585.7032
-1.5, 10, 389996167058.47095
-1.5, 15, 472070370736.86523
-1.5, 20, 532152937675.1339
-1.5, 25, 548484553679.22546
-1.5, 30, 521710334260.38806
-1.5, 35, 477336798406.2735
-1.5, 40, 435736362413.9833
-1.5, 45, 408173993791.3144
-1.5, 50, 400990147881.2504
-1.5, 55, 418584115700.013
-1.5, 60, 449616736323.818
-1.5, 65, 484454915399.6034
-1.5, 70, 517674465644.93866
-1.5, 75, 545354650998.889
-1.5, 80, 564736266973.8777
-1.5, 85, 573290309407.4753
-1.5, 90, 583536778853.7587
-1.5, 95, 604663159264.9425
-1.5, 100, 623216787263.13
-1.5, 105, 628445353872.1565
-1.5, 110, 622908707679.5304
-1.5, 115, 608068433529.3574
-1.5, 120, 579328792158.0817
-1.5, 125, 534186532430.19714
-1.5, 130, 480553245316.53894
-1.5, 135, 427213652981.00024
-1.5, 140, 383162954621.44305
-1.5, 145, 350809387595.69543
-1.5, 150, 328815863686.5141
-1.5, 155, 316364395252.5024
-1.5, 160, 310096394516.6887
-1.5, 165, 304679334019.965
-1.5, 170, 300023247933.1759
-1.5, 175, 299450040852.2621
-1.5, 180, 297286767073.7269
1.0, -180, 335081266293.8311
1.0, -175, 324474125142.093
1.0, -170, 305271581569.3163
1.0, -165, 277008115447.03156
1.0, -160, 241281597308.32614
1.0, -155, 201903026332.63397
1.0, -150, 163619472201.61807
1.0, -145, 131683794022.08974
1.0, -140, 108652948115.0181
1.0, -135, 94129242450.62892
1.0, -130, 85858464697.21498
1.0, -125, 80539316329.44023
1.0, -120, 74483557210.20297
1.0, -115, 64754823501.84875
1.0, -110, 50808219666.10027
1.0, -105, 34915542593.61436
1.0, -100, 20936965749.247505
1.0, -95, 11318738527.113272
1.0, -90, 6911756217.534929
1.0, -85, 6328167220.243185
1.0, -80, 8486695672.770417
1.0, -75, 15490361443.685392
1.0, -70, 30184805205.188263
1.0, -65, 55104418935.61354
1.0, -60, 93951487036.11928
1.0, -55, 142291197527.41965
1.0, -50, 180435991981.09067
1.0, -45, 211508687090.79797
1.0, -40, 237294410148.07816
1.0, -35, 260057817317.79462
1.0, -30, 277709411182.38043
1.0, -25, 280714659879.0685
1.0, -20, 268075161903.85742
1.0, -15, 246806290283.35837
1.0, -10, 228702954607.75882
1.0, -5, 227718464779.35205
1.0, 0, 254784335629.9423
1.0, 5, 308896408358.6851
1.0, 10, 376897154272.2812
1.0, 15, 441717520325.2788
1.0, 20, 481046031892.42145
1.0, 25, 472033200676.8476
1.0, 30, 428307204992.8815
1.0, 35, 381721125725.7412
1.0, 40, 343458602939.27106
1.0, 45, 318265746203.4461
1.0, 50, 312054887781.8876
1.0, 55, 326128012124.48236
1.0, 60, 353025633197.59015
1.0, 65, 387837208717.9355
1.0, 70, 423020614392.0219
1.0, 75, 453049096996.64636
1.0, 80, 477509004272.6359
1.0, 85, 495874822764.2802
1.0, 90, 514585051639.47797
1.0, 95, 537822167541.65894
1.0, 100, 560136002781.4705
1.0, 105, 574516878516.6672
1.0, 110, 579442503868.1956
1.0, 115, 574792234006.2313
1.0, 120, 551966553648.3131
1.0, 125, 512866945238.8407
1.0, 130, 465598616779.8087
1.0, 135, 418618113942.5277
1.0, 140, 380936514311.1063
1.0, 145, 354489734094.3856
1.0, 150, 337830532295.9253
1.0, 155, 332481929880.95245
1.0, 160, 334417898003.1397
1.0, 165, 334675614772.493
1.0, 170, 333907839592.5272
1.0, 175, 336196606061.0855
1.0, 180, 335081266293.83105
3.5, -180, 361421195858.4299
3.5, -175, 348239943301.2282
3.5, -170, 326350562245.3491
3.5, -165, 295761019887.71545
3.5, -160, 257685412060.38232
3.5, -155, 214958577213.82
3.5, -150, 172806587282.63477
3.5, -145, 136923463114.69171
3.5, -140, 110349652960.35307
3.5, -135, 92779398461.91162
3.5, -130, 81914785066.47684
3.5, -125, 74529379521.9765
3.5, -120, 67175330029.27369
3.5, -115, 57306041028.91945
3.5, -110, 44572879733.756516
3.5, -105, 30900466146.761826
3.5, -100, 19281571180.397793
3.5, -95, 11417449588.7828
3.5, -90, 7725912750.989045
3.5, -85, 7558580488.226314
3.5, -80, 10095588386.690266
3.5, -75, 17731369139.22312
3.5, -70, 31697047905.756054
3.5, -65, 54696575980.53644
3.5, -60, 90692637833.57182
3.5, -55, 139271190992.28806
3.5, -50, 181052585486.2649
3.5, -45, 214883523753.4073
3.5, -40, 239923088823.7192
3.5, -35, 257425043141.55252
3.5, -30, 269095897476.20374
3.5, -25, 271220739157.9481
3.5, -20, 261312792571.859
3.5, -15, 242538586813.90146
3.5, -10, 224848730402.00784
3.5, -5, 220762661994.6503
3.5, 0, 238743828341.52032
3.5, 5, 278352157008.0397
3.5, 10, 328737542711.0211
3.5, 15, 374979204719.05145
3.5, 20, 396590871781.5585
3.5, 25, 374623420887.817
3.5, 30, 331733191889.7283
3.5, 35, 296957076153.0104
3.5, 40, 270692624134.3109
3.5, 45, 253464946389.6682
3.5, 50, 252543087372.02335
3.5, 55, 267140499114.10117
3.5, 60, 293130842413.2201
3.5, 65, 325752222895.26434
3.5, 70, 358142125326.4187
3.5, 75, 385687076149.6837
3.5, 80, 409980496655.9101
3.5, 85, 434913376415.6914
3.5, 90, 459952119783.81116
3.5, 95, 481351020805.3444
3.5, 100, 502311100074.0283
3.5, 105, 521344439682.7209
3.5, 110, 534098352128.5434
3.5, 115, 540194401640.36646
3.5, 120, 523971032851.88293
3.5, 125, 490258203492.0321
3.5, 130, 449567726806.9976
3.5, 135, 410861972943.4087
3.5, 140, 380281924979.7545
3.5, 145, 360026079260.8347
3.5, 150, 349934816768.6562
3.5, 155, 351213904982.4891
3.5, 160, 358546787605.19586
3.5, 165, 362711891968.91406
3.5, 170, 364217187844.87646
3.5, 175, 365643705343.57275
3.5, 180, 361421195858.4299
6.0, -180, 364555912566.9495
6.0, -175, 344094546311.96356
6.0, -170, 315419499368.4341
6.0, -165, 280121978746.36884
6.0, -160, 239202910440.2895
6.0, -155, 195631240408.6166
6.0, -150, 154206431614.79996
6.0, -145, 119509236538.55943
6.0, -140, 94250896489.27396
6.0, -135, 77858300772.5413
6.0, -130, 68174905985.5242
6.0, -125, 62352814490.27452
6.0, -120, 57193239675.84647
6.0, -115, 50278683453.542564
6.0, -110, 41049063109.76208
6.0, -105, 30777193730.751484
6.0, -100, 21618783260.6854
6.0, -95, 15132322897.720657
6.0, -90, 11803462772.563606
6.0, -85, 11701154939.906557
6.0, -80, 15170018386.216265
6.0, -75, 22943669932.84736
6.0, -70, 36426770781.16312
6.0, -65, 57793703426.033424
6.0, -60, 90782652813.48811
6.0, -55, 137261703268.8303
6.0, -50, 182029115905.1713
6.0, -45, 219793143869.4152
6.0, -40, 246952720255.51932
6.0, -35, 262247834713.578
6.0, -30, 267408594692.90033
6.0, -25, 263287995652.99304
6.0, -20, 249550097173.61987
6.0, -15, 228593016189.8411
6.0, -10, 208239223361.2605
6.0, -5, 198464799563.8825
6.0, 0, 206460575011.26724
6.0, 5, 231974304604.28708
6.0, 10, 267370684072.50082
6.0, 15, 302941646712.75183
6.0, 20, 321045447841.1174
6.0, 25, 309275876864.87115
6.0, 30, 284924362797.7145
6.0, 35, 259768485792.61673
6.0, 40, 240210123586.07877
6.0, 45, 234726971517.49353
6.0, 50, 246675669626.83228
6.0, 55, 274152577259.1257
6.0, 60, 308774545937.66876
6.0, 65, 337445001504.3623
6.0, 70, 362003708358.77203
6.0, 75, 384523691579.13885
6.0, 80, 403189173823.8125
6.0, 85, 419941772504.5899
6.0, 90, 440102804360.9969
6.0, 95, 463746344619.5206
6.0, 100, 488202536420.28345
6.0, 105, 509199476888.40906
6.0, 110, 523180417243.6888
6.0, 115, 528454267817.92334
6.0, 120, 511522871388.42596
6.0, 125, 479581055887.3591
6.0, 130, 442299936221.12646
6.0, 135, 408058219220.9246
6.0, 140, 382079228542.90857
6.0, 145, 366636896126.1629
6.0, 150, 361482024784.95325
6.0, 155, 365195847574.98987
6.0, 160, 372539301817.57684
6.0, 165, 378117655688.0166
6.0, 170, 380042680317.83203
6.0, 175, 376466237859.2401
6.0, 180, 364555912566.9495
8.5, -180, 332439927336.9482
8.5, -175, 303850550824.63416
8.5, -170, 269604163614.5361
8.5, -165, 232525153602.97482
8.5, -160, 193180407774.31683
8.5, -155, 154389678348.61957
8.5, -150, 119719602310.01195
8.5, -145, 91844008524.88655
8.5, -140, 72410040356.51707
8.5, -135, 60679287623.47804
8.5, -130, 54859609500.30371
8.5, -125, 52594694643.997444
8.5, -120, 51184199560.30447
8.5, -115, 48342296084.170494
8.5, -110, 43035170967.31898
8.5, -105, 35922439276.44272
8.5, -100, 28627526155.649372
8.5, -95, 22865245164.96561
8.5, -90, 19672202597.504807
8.5, -85, 19565166197.522396
8.5, -80, 23033219565.810635
8.5, -75, 30750230915.640488
8.5, -70, 43758868561.20528
8.5, -65, 63732389475.33817
8.5, -60, 93904964828.79636
8.5, -55, 137152271716.12468
8.5, -50, 183056880556.24792
8.5, -45, 224713012831.72003
8.5, -40, 257684473962.7047
8.5, -35, 275928364680.8871
8.5, -30, 278604232249.90405
8.5, -25, 268537580574.09393
8.5, -20, 248715842126.4248
8.5, -15, 222956149371.57468
8.5, -10, 197816657771.5793
8.5, -5, 183863955077.46085
8.5, 0, 187790934086.53372
8.5, 5, 208991048233.38135
8.5, 10, 242840113358.9885
8.5, 15, 276457039904.5354
8.5, 20, 298709169920.5652
8.5, 25, 308416745732.62897
8.5, 30, 309291068309.0932
8.5, 35, 302665819760.3464
8.5, 40, 299760787276.33936
8.5, 45, 309670336182.1015
8.5, 50, 332062704245.11975
8.5, 55, 362229657395.74713
8.5, 60, 393871833493.0284
8.5, 65, 416646095225.4513
8.5, 70, 433291537739.29297
8.5, 75, 446802074996.456
8.5, 80, 455985372080.381
8.5, 85, 462815896838.7216
8.5, 90, 473615300886.4715
8.5, 95, 491791113765.0959
8.5, 100, 511011321522.8606
8.5, 105, 526339903901.063
8.5, 110, 535080443323.6834
8.5, 115, 534020458967.2345
8.5, 120, 511503946397.67474
8.5, 125, 476787015372.5946
8.5, 130, 438794499487.74524
8.5, 135, 405220401588.0222
8.5, 140, 380757064679.3
8.5, 145, 366977870901.2263
8.5, 150, 362821243220.27374
8.5, 155, 364603883034.437
8.5, 160, 368213242145.65436
8.5, 165, 370280152429.49756
8.5, 170, 366885105126.0292
8.5, 175, 354218725213.1392
8.5, 180, 332439927336.9482
11.0, -180, 268936841980.5504
11.0, -175, 237516121937.56314
11.0, -170, 204298034490.08594
11.0, -165, 172031937032.0196
11.0, -160, 140547930783.35748
11.0, -155, 111532900516.5613
11.0, -150, 86790490363.44089
11.0, -145, 67628472327.05681
11.0, -140, 55085861577.03609
11.0, -135, 48676984074.777824
11.0, -130, 47202124968.20096
11.0, -125, 48894049774.581406
11.0, -120, 51474706328.335304
11.0, -115, 52653412872.47574
11.0, -110, 50881980695.64962
11.0, -105, 46298210031.93673
11.0, -100, 40177036959.76512
11.0, -95, 34475232653.62733
11.0, -90, 30778926569.131184
11.0, -85, 30095794730.571346
11.0, -80, 33128679730.771877
11.0, -75, 40450485568.98559
11.0, -70, 52838189728.59813
11.0, -65, 71541372994.44894
11.0, -60, 99176775770.19511
11.0, -55, 138710002323.7472
11.0, -50, 183848624597.0193
11.0, -45, 227600490505.01077
11.0, -40, 267273948693.97208
11.0, -35, 293850519701.4452
11.0, -30, 301751100435.5057
11.0, -25, 291996176621.90564
11.0, -20, 269906088986.7813
11.0, -15, 244715329640.1191
11.0, -10, 220934351265.9
11.0, -5, 205159096242.2119
11.0, 0, 209124754135.90594
11.0, 5, 240435950910.19647
11.0, 10, 289609545943.4458
11.0, 15, 329675008368.60046
11.0, 20, 359846653862.26996
11.0, 25, 391135126986.5139
11.0, 30, 416541982909.4656
11.0, 35, 437183979264.4553
11.0, 40, 457014646657.039
11.0, 45, 475493042103.54224
11.0, 50, 496288205896.34924
11.0, 55, 515323485046.8259
11.0, 60, 534085164591.14777
11.0, 65, 548853227436.7479
11.0, 70, 556807914623.1577
11.0, 75, 557454556217.41
11.0, 80, 553186261509.9738
11.0, 85, 548954736737.6478
11.0, 90, 546861321761.6534
11.0, 95, 548326051337.60095
11.0, 100, 551272464285.7288
11.0, 105, 552670210877.726
11.0, 110, 549762811673.5739
11.0, 115, 537106092995.40497
11.0, 120, 505302259605.20087
11.0, 125, 464920867885.5885
11.0, 130, 423902188098.0498
11.0, 135, 388539831146.6599
11.0, 140, 362678052173.8846
11.0, 145, 346957721682.5707
11.0, 150, 340208800978.0049
11.0, 155, 338635949816.05316
11.0, 160, 337583340601.0457
11.0, 165, 331594646738.97064
11.0, 170, 318334377882.75916
11.0, 175, 296976274701.4197
11.0, 180, 268936841980.5504
13.5, -180, 195087524060.91898
13.5, -175, 168875671134.5528
13.5, -170, 143617947706.772
13.5, -165, 120784397913.04066
13.5, -160, 99484813584.39088
13.5, -155, 80413433337.43579
13.5, -150, 64464647768.92396
13.5, -145, 52597482482.51344
13.5, -140, 45711794259.04774
13.5, -135, 43740740053.40326
13.5, -130, 46069474532.083244
13.5, -125, 51396603721.725075
13.5, -120, 57644059904.19897
13.5, -115, 62353248297.9277
13.5, -110, 63462935182.48208
13.5, -105, 60664942607.4804
13.5, -100, 55019936607.20439
13.5, -95, 48751655025.82533
13.5, -90, 43991298470.36134
13.5, -85, 42229199384.67401
13.5, -80, 44386932727.391396
13.5, -75, 50984252709.19817
13.5, -70, 62592723686.23852
13.5, -65, 80086087869.85393
13.5, -60, 105459700824.43364
13.5, -55, 141274682206.7713
13.5, -50, 184208048791.46887
13.5, -45, 227527374764.55124
13.5, -40, 271584478200.5703
13.5, -35, 308114634114.9542
13.5, -30, 328586644678.9998
13.5, -25, 330069575665.3626
13.5, -20, 315927807318.86847
13.5, -15, 296587267367.21686
13.5, -10, 278515917836.962
13.5, -5, 269560428227.19647
13.5, 0, 280362643010.5782
13.5, 5, 318303664914.5646
13.5, 10, 376517476681.7183
13.5, 15, 436557168950.1206
13.5, 20, 493530398352.91327
13.5, 25, 547521595563.7142
13.5, 30, 589065660349.4215
13.5, 35, 618607174439.6646
13.5, 40, 637423948553.4003
13.5, 45, 648211745330.2794
13.5, 50, 658279742079.9608
13.5, 55, 667721962622.8988
13.5, 60, 677766393596.8257
13.5, 65, 683949213199.8336
13.5, 70, 681860731237.1437
13.5, 75, 669965953928.2733
13.5, 80, 650676637458.6628
13.5, 85, 629083107431.1018
13.5, 90, 608392520347.5497
13.5, 95, 590420498097.8595
13.5, 100, 574042967489.1033
13.5, 105, 557071329399.6769
13.5, 110, 538725857699.5757
13.5, 115, 511188586520.1446
13.5, 120, 469505950246.0701
13.5, 125, 423696596472.8322
13.5, 130, 379421602711.9378
13.5, 135, 341670360593.5147
13.5, 140, 313534094085.448
13.5, 145, 294933314188.07074
13.5, 150, 284799245240.8459
13.5, 155, 278997336328.30273
13.5, 160, 273127706663.04828
13.5, 165, 261821547840.57974
13.5, 170, 244393533727.56934
13.5, 175, 221371214002.2469
13.5, 180, 195087524060.91898
16.0, -180, 132815959666.57257
16.0, -175, 116419787392.19086
16.0, -170, 101128796671.71558
16.0, -165, 87384091619.52074
16.0, -160, 74385057695.66553
16.0, -155, 62605478831.09313
16.0, -150, 52837346814.590675
16.0, -145, 46085997296.89449
16.0, -140, 43272570830.71816
16.0, -135, 44713377031.26089
16.0, -130, 50181570102.283485
16.0, -125, 58611811030.45221
16.0, -120, 67922262661.39027
16.0, -115, 75397611914.21642
16.0, -110, 78549076231.15726
16.0, -105, 76726293414.88516
16.0, -100, 70931941604.514
16.0, -95, 63674185003.45815
16.0, -90, 57544869398.800865
16.0, -85, 54431879884.357925
16.0, -80, 55462161756.24758
16.0, -75, 61145795400.4166
16.0, -70, 71889013849.97566
16.0, -65, 88244227123.33301
16.0, -60, 111619077228.14467
16.0, -55, 143967756415.9285
16.0, -50, 183945225624.16428
16.0, -45, 224518180696.32196
16.0, -40, 269228037724.2937
16.0, -35, 312510870433.03375
16.0, -30, 346098055635.1222
16.0, -25, 364461853614.53125
16.0, -20, 367310924303.64075
16.0, -15, 361209767355.936
16.0, -10, 354347035922.68115
16.0, -5, 357822663527.8507
16.0, 0, 378142747298.29504
16.0, 5, 417587141373.92664
16.0, 10, 476858519929.7595
16.0, 15, 549007215117.69354
16.0, 20, 621894000958.7755
16.0, 25, 682573115871.7379
16.0, 30, 721990516828.8953
16.0, 35, 739649610998.471
16.0, 40, 739792208068.8491
16.0, 45, 731687050864.1631
16.0, 50, 724797005576.3724
16.0, 55, 723359468211.5223
16.0, 60, 725884022506.9952
16.0, 65, 726651306655.5192
16.0, 70, 719551567568.2253
16.0, 75, 701560229347.3916
16.0, 80, 674064677830.3038
16.0, 85, 641206500638.3701
16.0, 90, 607446839902.7288
16.0, 95, 574803208830.4733
16.0, 100, 543871311278.8694
16.0, 105, 513804982491.3492
16.0, 110, 485506494498.00214
16.0, 115, 447559896258.0833
16.0, 120, 400119315890.57056
16.0, 125, 350544662588.74023
16.0, 130, 303257011565.0813
16.0, 135, 263493034051.84808
16.0, 140, 234284995278.03473
16.0, 145, 215017367330.92242
16.0, 150, 204120759608.4868
16.0, 155, 196866525216.69272
16.0, 160, 190184272311.19754
16.0, 165, 180345779151.08536
16.0, 170, 166962161843.8297
16.0, 175, 150375386096.601
16.0, 180, 132815959666.57257
18.5, -180, 92401569132.95033
18.5, -175, 84531943156.55316
18.5, -170, 76840300097.16322
18.5, -165, 69430818384.69888
18.5, -160, 61914815271.74018
18.5, -155, 54817394773.99431
18.5, -150, 49033488801.24794
18.5, -145, 45671058083.00763
18.5, -140, 45704951472.07876
18.5, -135, 49693731586.70942
18.5, -130, 57580402183.39423
18.5, -125, 68353290885.5591
18.5, -120, 79826379039.73462
18.5, -115, 89063622951.28122
18.5, -110, 93328896220.78877
18.5, -105, 91769816521.8182
18.5, -100, 85454918028.08522
18.5, -95, 77125314627.00037
18.5, -90, 69670960164.01485
18.5, -85, 65245764213.599686
18.5, -80, 65142409683.429054
18.5, -75, 69888693154.48631
18.5, -70, 79760129468.72566
18.5, -65, 95058296344.72472
18.5, -60, 116670952763.0059
18.5, -55, 145922326574.49295
18.5, -50, 182223212154.7174
18.5, -45, 219146608428.77856
18.5, -40, 260951176914.84628
18.5, -35, 305533330095.1589
18.5, -30, 346655565129.9997
18.5, -25, 378601992623.2819
18.5, -20, 399076029097.72455
18.5, -15, 410904379278.6059
18.5, -10, 420184692979.5177
18.5, -5, 435337570266.7808
18.5, 0, 461907561699.6381
18.5, 5, 502285612585.1233
18.5, 10, 556767717224.9149
18.5, 15, 619401956992.5608
18.5, 20, 678930215845.969
18.5, 25, 722512456657.4348
18.5, 30, 741643128569.0206
18.5, 35, 735904403542.2379
18.5, 40, 713853728766.7019
18.5, 45, 688519362064.9536
18.5, 50, 669116715482.0094
18.5, 55, 660688925678.6764
18.5, 60, 659418830409.3342
18.5, 65, 659444877744.284
18.5, 70, 653617220031.2756
18.5, 75, 637801635674.3962
18.5, 80, 612213020502.9835
18.5, 85, 579497132651.5175
18.5, 90, 544163360066.0337
18.5, 95, 508333091400.76447
18.5, 100, 473903638958.4628
18.5, 105, 440764828847.83203
18.5, 110, 408952178619.349
18.5, 115, 366330851319.1804
18.5, 120, 315314879477.1685
18.5, 125, 262509963696.99564
18.5, 130, 213964597307.99954
18.5, 135, 176174473857.5618
18.5, 140, 150633442269.50177
18.5, 145, 134958727747.70323
18.5, 150, 126873048433.57776
18.5, 155, 122421350978.81926
18.5, 160, 119301611601.89633
18.5, 165, 114750689572.35915
18.5, 170, 108535245188.06622
18.5, 175, 100714594608.88492
18.5, 180, 92401569132.95027
21.0, -180, 70389709318.32607
21.0, -175, 68115221509.8711
21.0, -170, 65225352089.7523
21.0, -165, 61712490566.420815
21.0, -160, 57549274228.73373
21.0, -155, 53351489492.952896
21.0, -150, 50104998439.09793
21.0, -145, 48972839272.84515
21.0, -140, 50954804426.43781
21.0, -135, 56704419873.251335
21.0, -130, 66183227675.61991
21.0, -125, 78341664841.94946
21.0, -120, 90897610943.71777
21.0, -115, 100814570820.80356
21.0, -110, 105343024935.78871
21.0, -105, 103597535372.6014
21.0, -100, 96721492022.29195
21.0, -95, 87534541222.64278
21.0, -90, 79070578283.72798
21.0, -85, 73631959565.56845
21.0, -80, 72590310344.89818
21.0, -75, 76494605130.5856
21.0, -70, 85538068603.85695
21.0, -65, 99853153335.37372
21.0, -60, 119898944517.96274
21.0, -55, 146439575370.0508
21.0, -50, 178994708092.1725
21.0, -45, 212034858605.9572
21.0, -40, 248611961621.7059
21.0, -35, 289632963850.3288
21.0, -30, 331008228728.05884
21.0, -25, 368165332391.1929
21.0, -20, 398440370234.344
21.0, -15, 421808226703.0828
21.0, -10, 441888094093.4152
21.0, -5, 463335311331.92816
21.0, 0, 490292287787.5873
21.0, 5, 524684052469.6855
21.0, 10, 565091430620.3948
21.0, 15, 606544420117.551
21.0, 20, 640335681324.75
21.0, 25, 656980290960.363
21.0, 30, 652358637210.7206
21.0, 35, 628695464860.623
21.0, 40, 596181756651.4304
21.0, 45, 566577798831.254
21.0, 50, 546078252976.9771
21.0, 55, 538045089537.7928
21.0, 60, 537915482736.5875
21.0, 65, 540468952995.2656
21.0, 70, 539106839495.14984
21.0, 75, 529708846293.6332
21.0, 80, 511578551198.4813
21.0, 85, 485978669249.62866
21.0, 90, 456712382239.13794
21.0, 95, 425733096164.41864
21.0, 100, 395106293332.05225
21.0, 105, 364838164580.1023
21.0, 110, 332185418652.4253
21.0, 115, 287077271909.37177
21.0, 120, 234548640841.83655
21.0, 125, 183560636460.17148
21.0, 130, 141205325937.33542
21.0, 135, 110980582101.53847
21.0, 140, 91626067138.9215
21.0, 145, 80429853386.23207
21.0, 150, 75395619728.44992
21.0, 155, 73832799913.33461
21.0, 160, 74078887669.47836
21.0, 165, 74165655645.93317
21.0, 170, 73679204021.97615
21.0, 175, 72322723426.07796
21.0, 180, 70389709318.32587
23.5, -180, 60619881874.40438
23.5, -175, 61590098727.32036
23.5, -170, 61443219617.680954
23.5, -165, 60140543277.53642
23.5, -160, 57910068916.06959
23.5, -155, 55444541783.98319
23.5, -150, 53767875880.383446
23.5, -145, 54030398943.95015
23.5, -140, 57209892008.82207
23.5, -135, 63940244945.76207
23.5, -130, 74121825494.03879
23.5, -125, 86649552093.2632
23.5, -120, 99228702622.9534
23.5, -115, 108888129732.19785
23.5, -110, 113063441764.16823
23.5, -105, 110946265976.83241
23.5, -100, 103705031314.83505
23.5, -95, 94078448487.42726
23.5, -90, 85085348342.62404
23.5, -85, 79058345425.84253
23.5, -80, 77369486126.38661
23.5, -75, 80595279197.98174
23.5, -70, 88884950047.68736
23.5, -65, 102271911320.16957
23.5, -60, 120891593573.52213
23.5, -55, 145061762831.9203
23.5, -50, 174181081953.09384
23.5, -45, 203655363041.23273
23.5, -40, 234160927181.0685
23.5, -35, 268788075772.44016
23.5, -30, 305053299484.3263
23.5, -25, 339582477863.9583
23.5, -20, 369996835314.9323
23.5, -15, 394846570898.46106
23.5, -10, 416027484066.3872
23.5, -5, 435593472666.52704
23.5, 0, 456220641747.73047
23.5, 5, 479048554781.9693
23.5, 10, 502428149913.03375
23.5, 15, 523263146561.48645
23.5, 20, 535527229473.12854
23.5, 25, 533800641352.65356
23.5, 30, 517735300106.50226
23.5, 35, 490639795396.7122
23.5, 40, 460702760889.99316
23.5, 45, 436099804742.6552
23.5, 50, 420700167690.6946
23.5, 55, 416576053165.27277
23.5, 60, 419577839434.5537
23.5, 65, 425301251407.556
23.5, 70, 428358538953.27014
23.5, 75, 425189644873.28796
23.5, 80, 414714268154.69696
23.5, 85, 397394097475.83545
23.5, 90, 376055791564.357
23.5, 95, 352233842421.4862
23.5, 100, 327566897531.35986
23.5, 105, 301582119508.28864
